order_id,date,sku,product_name,quantity,unit_price,revenue,channel,city,customer_email
ORD12119,2026-05-01,SKU004,USB-C Cable,1,299,299,Flipkart,Chennai,derrick73@example.org
ORD12120,2026-05-01,SKU008,Screen Protector,1,199,199,Website,Bangalore,adamhensley@example.net
ORD12121,2026-05-01,SKU004,USB-C Cable,1,299,299,Flipkart,Mumbai,travis66@example.net
ORD12122,2026-05-01,SKU008,Screen Protector,1,199,199,Website,Bangalore,patrick49@example.org
ORD12123,2026-05-01,SKU003,Laptop Stand,1,1899,1899,Mobile App,Bangalore,hdyer@example.com
ORD12124,2026-05-01,SKU001,Wireless Earbuds,1,1499,1499,Amazon,Bangalore,jamesgraham@example.com
ORD12125,2026-05-01,SKU004,USB-C Cable,1,299,299,Flipkart,Kolkata,william75@example.net
ORD12126,2026-05-01,SKU005,Smart Watch,1,4999,4999,Website,Pune,curtissara@example.net
ORD12127,2026-05-01,SKU001,Wireless Earbuds,3,1499,4497,Mobile App,Bangalore,johnjohnson@example.com
ORD12128,2026-05-01,SKU007,Bluetooth Speaker,4,2499,9996,Mobile App,Hyderabad,terrydeanna@example.com
ORD12129,2026-05-01,SKU002,Phone Case,1,399,399,Mobile App,Hyderabad,jblackburn@example.com
ORD12130,2026-05-01,SKU002,Phone Case,1,399,399,Flipkart,Chennai,carrielynn@example.org
ORD12131,2026-05-01,SKU005,Smart Watch,1,4999,4999,Website,Chennai,wilsonchristopher@example.net
ORD12132,2026-05-01,SKU003,Laptop Stand,1,1899,1899,Flipkart,Delhi,lsanders@example.org
ORD12133,2026-05-01,SKU003,Laptop Stand,1,1899,1899,Flipkart,Bangalore,nancymartin@example.com
ORD12134,2026-05-01,SKU004,USB-C Cable,1,299,299,Website,Hyderabad,heather88@example.net
ORD12135,2026-05-01,SKU001,Wireless Earbuds,1,1499,1499,Website,Mumbai,uwillis@example.com
ORD12136,2026-05-01,SKU006,Power Bank,2,1299,2598,Flipkart,Hyderabad,rodriguezashley@example.com
ORD12137,2026-05-01,SKU003,Laptop Stand,4,1899,7596,Mobile App,Pune,josephclark@example.net
ORD12138,2026-05-01,SKU007,Bluetooth Speaker,1,2499,2499,Website,Hyderabad,ahale@example.org
ORD12139,2026-05-01,SKU004,USB-C Cable,1,299,299,Mobile App,Bangalore,esmith@example.net
ORD12140,2026-05-01,SKU007,Bluetooth Speaker,2,2499,4998,Flipkart,Mumbai,pwarren@example.com
ORD12141,2026-05-01,SKU005,Smart Watch,1,4999,4999,Flipkart,Bangalore,xjackson@example.org
ORD12142,2026-05-01,SKU004,USB-C Cable,1,299,299,Mobile App,Hyderabad,jameswhite@example.org
ORD12143,2026-05-01,SKU002,Phone Case,2,399,798,Mobile App,Pune,nbradley@example.org
ORD12144,2026-05-01,SKU006,Power Bank,3,1299,3897,Flipkart,Hyderabad,brianwhite@example.org
ORD12145,2026-05-01,SKU008,Screen Protector,1,199,199,Website,Bangalore,tonya67@example.net
ORD12146,2026-05-01,SKU008,Screen Protector,1,199,199,Amazon,Hyderabad,oneillgabriel@example.com
ORD12147,2026-05-01,SKU003,Laptop Stand,1,1899,1899,Mobile App,Pune,grayjoshua@example.com
ORD12148,2026-05-01,SKU007,Bluetooth Speaker,1,2499,2499,Mobile App,Chennai,richardstimothy@example.net
ORD12149,2026-05-01,SKU002,Phone Case,1,399,399,Website,Mumbai,smithjoseph@example.org
ORD12150,2026-05-01,SKU003,Laptop Stand,1,1899,1899,Amazon,Chennai,davisalexa@example.org
ORD12151,2026-05-01,SKU002,Phone Case,1,399,399,Mobile App,Hyderabad,wmorrison@example.com
ORD12152,2026-05-01,SKU007,Bluetooth Speaker,4,2499,9996,Website,Bangalore,vkennedy@example.net
ORD12153,2026-05-01,SKU002,Phone Case,2,399,798,Amazon,Hyderabad,rrogers@example.com
ORD12154,2026-05-01,SKU008,Screen Protector,1,199,199,Mobile App,Pune,lisa56@example.com
ORD12155,2026-05-01,SKU001,Wireless Earbuds,1,1499,1499,Website,Chennai,hestermorgan@example.org
ORD12156,2026-05-01,SKU008,Screen Protector,1,199,199,Flipkart,Kolkata,bryantholly@example.net
ORD12157,2026-05-01,SKU004,USB-C Cable,1,299,299,Website,Bangalore,anthonymartinez@example.net
ORD12158,2026-05-01,SKU002,Phone Case,2,399,798,Mobile App,Bangalore,stephanie35@example.com
ORD12159,2026-05-01,SKU008,Screen Protector,1,199,199,Website,Delhi,qrobertson@example.org
ORD12160,2026-05-01,SKU004,USB-C Cable,2,299,598,Flipkart,Mumbai,andersensusan@example.com
ORD12161,2026-05-01,SKU008,Screen Protector,2,199,398,Mobile App,Mumbai,schultzmorgan@example.net
ORD12162,2026-05-01,SKU001,Wireless Earbuds,1,1499,1499,Mobile App,Bangalore,erica39@example.com
ORD12163,2026-05-01,SKU002,Phone Case,1,399,399,Flipkart,Mumbai,ystevenson@example.org
ORD12164,2026-05-01,SKU002,Phone Case,1,399,399,Website,Chennai,ronnie71@example.net
ORD12165,2026-05-01,SKU005,Smart Watch,1,4999,4999,Amazon,Mumbai,mcarter@example.net
ORD12166,2026-05-01,SKU004,USB-C Cable,2,299,598,Mobile App,Hyderabad,mollywalter@example.net
ORD12167,2026-05-01,SKU001,Wireless Earbuds,2,1499,2998,Website,Hyderabad,andersonlaura@example.com
ORD12168,2026-05-01,SKU005,Smart Watch,1,4999,4999,Website,Delhi,cjackson@example.org
ORD12169,2026-05-01,SKU007,Bluetooth Speaker,2,2499,4998,Mobile App,Bangalore,pbates@example.org
ORD12170,2026-05-01,SKU004,USB-C Cable,1,299,299,Website,Hyderabad,georgeraymond@example.net
ORD12171,2026-05-01,SKU001,Wireless Earbuds,4,1499,5996,Amazon,Kolkata,garciavictoria@example.org
ORD12172,2026-05-02,SKU002,Phone Case,1,399,399,Website,Kolkata,sarahnguyen@example.com
ORD12173,2026-05-02,SKU003,Laptop Stand,2,1899,3798,Website,Hyderabad,jeffrey47@example.net
ORD12174,2026-05-02,SKU002,Phone Case,2,399,798,Amazon,Pune,wadesandra@example.net
ORD12175,2026-05-02,SKU004,USB-C Cable,1,299,299,Flipkart,Hyderabad,sdavis@example.com
ORD12176,2026-05-02,SKU002,Phone Case,1,399,399,Website,Bangalore,sarahmiranda@example.net
ORD12177,2026-05-02,SKU006,Power Bank,1,1299,1299,Flipkart,Chennai,schneidernicholas@example.net
ORD12178,2026-05-02,SKU006,Power Bank,1,1299,1299,Mobile App,Hyderabad,yvaldez@example.net
ORD12179,2026-05-02,SKU004,USB-C Cable,1,299,299,Amazon,Chennai,ostokes@example.com
ORD12180,2026-05-02,SKU006,Power Bank,1,1299,1299,Mobile App,Hyderabad,carterdaniel@example.com
ORD12181,2026-05-02,SKU005,Smart Watch,2,4999,9998,Flipkart,Delhi,juliewilson@example.com
ORD12182,2026-05-02,SKU003,Laptop Stand,1,1899,1899,Website,Pune,melissafinley@example.net
ORD12183,2026-05-02,SKU006,Power Bank,4,1299,5196,Flipkart,Chennai,collinsbrittany@example.org
ORD12184,2026-05-02,SKU003,Laptop Stand,1,1899,1899,Amazon,Kolkata,uwhitney@example.com
ORD12185,2026-05-02,SKU008,Screen Protector,1,199,199,Website,Pune,aprilguzman@example.org
ORD12186,2026-05-02,SKU008,Screen Protector,1,199,199,Mobile App,Pune,fosteramanda@example.com
ORD12187,2026-05-02,SKU001,Wireless Earbuds,1,1499,1499,Website,Bangalore,duane43@example.com
ORD12188,2026-05-02,SKU004,USB-C Cable,2,299,598,Mobile App,Pune,shernandez@example.org
ORD12189,2026-05-02,SKU002,Phone Case,1,399,399,Amazon,Hyderabad,georgekyle@example.net
ORD12190,2026-05-02,SKU005,Smart Watch,1,4999,4999,Flipkart,Mumbai,hillmelanie@example.net
ORD12191,2026-05-02,SKU001,Wireless Earbuds,1,1499,1499,Flipkart,Chennai,nwelch@example.com
ORD12192,2026-05-02,SKU006,Power Bank,1,1299,1299,Amazon,Chennai,janet60@example.com
ORD12193,2026-05-02,SKU001,Wireless Earbuds,1,1499,1499,Flipkart,Chennai,mariaclark@example.net
ORD12194,2026-05-02,SKU005,Smart Watch,2,4999,9998,Mobile App,Kolkata,isabellawilliams@example.org
ORD12195,2026-05-02,SKU006,Power Bank,1,1299,1299,Mobile App,Pune,tluna@example.net
ORD12196,2026-05-02,SKU001,Wireless Earbuds,3,1499,4497,Mobile App,Kolkata,vickiekelley@example.com
ORD12197,2026-05-02,SKU004,USB-C Cable,1,299,299,Flipkart,Pune,wgregory@example.com
ORD12198,2026-05-02,SKU006,Power Bank,1,1299,1299,Website,Delhi,ujones@example.com
ORD12199,2026-05-02,SKU008,Screen Protector,1,199,199,Mobile App,Delhi,heather38@example.com
ORD12200,2026-05-02,SKU003,Laptop Stand,3,1899,5697,Mobile App,Delhi,andersonkaren@example.net
ORD12201,2026-05-02,SKU003,Laptop Stand,1,1899,1899,Mobile App,Mumbai,hornjenna@example.com
ORD12202,2026-05-02,SKU002,Phone Case,1,399,399,Flipkart,Bangalore,barbararamos@example.com
ORD12203,2026-05-02,SKU003,Laptop Stand,2,1899,3798,Mobile App,Hyderabad,phyllis33@example.net
ORD12204,2026-05-02,SKU003,Laptop Stand,1,1899,1899,Amazon,Bangalore,jillsmith@example.net
ORD12205,2026-05-02,SKU008,Screen Protector,3,199,597,Mobile App,Bangalore,gregoryvanessa@example.org
ORD12206,2026-05-02,SKU008,Screen Protector,1,199,199,Amazon,Hyderabad,bclements@example.net
ORD12207,2026-05-02,SKU007,Bluetooth Speaker,1,2499,2499,Flipkart,Hyderabad,saradavis@example.com
ORD12208,2026-05-02,SKU007,Bluetooth Speaker,2,2499,4998,Flipkart,Delhi,sierrawilson@example.net
ORD12209,2026-05-02,SKU007,Bluetooth Speaker,1,2499,2499,Website,Kolkata,brittney26@example.org
ORD12210,2026-05-02,SKU005,Smart Watch,1,4999,4999,Mobile App,Pune,wilsonrandy@example.com
ORD12211,2026-05-02,SKU003,Laptop Stand,1,1899,1899,Flipkart,Bangalore,denisebennett@example.net
ORD12212,2026-05-02,SKU008,Screen Protector,1,199,199,Flipkart,Delhi,stricklandmichelle@example.net
ORD12213,2026-05-02,SKU006,Power Bank,1,1299,1299,Flipkart,Mumbai,phill@example.com
ORD12214,2026-05-02,SKU003,Laptop Stand,3,1899,5697,Website,Delhi,alexander11@example.org
ORD12215,2026-05-02,SKU006,Power Bank,1,1299,1299,Flipkart,Hyderabad,gmay@example.org
ORD12216,2026-05-02,SKU006,Power Bank,1,1299,1299,Amazon,Chennai,matthewsvanessa@example.com
ORD12217,2026-05-02,SKU002,Phone Case,1,399,399,Website,Delhi,heather19@example.org
ORD12218,2026-05-02,SKU007,Bluetooth Speaker,3,2499,7497,Mobile App,Mumbai,pwashington@example.net
ORD12219,2026-05-02,SKU007,Bluetooth Speaker,3,2499,7497,Amazon,Pune,ievans@example.org
ORD12220,2026-05-02,SKU008,Screen Protector,1,199,199,Amazon,Chennai,bryan82@example.com
ORD12221,2026-05-02,SKU001,Wireless Earbuds,1,1499,1499,Flipkart,Chennai,longlisa@example.net
ORD12222,2026-05-02,SKU004,USB-C Cable,1,299,299,Website,Kolkata,lbrown@example.net
ORD12223,2026-05-02,SKU006,Power Bank,1,1299,1299,Website,Chennai,molinajared@example.net
ORD12224,2026-05-02,SKU003,Laptop Stand,1,1899,1899,Flipkart,Chennai,whitecarol@example.org
ORD12225,2026-05-02,SKU003,Laptop Stand,1,1899,1899,Mobile App,Delhi,peterslauren@example.org
ORD12226,2026-05-02,SKU002,Phone Case,2,399,798,Flipkart,Hyderabad,andersonjamie@example.org
ORD12227,2026-05-02,SKU002,Phone Case,1,399,399,Mobile App,Hyderabad,hartmelissa@example.org
ORD12228,2026-05-02,SKU003,Laptop Stand,2,1899,3798,Amazon,Chennai,whitneywilliam@example.com
ORD12229,2026-05-02,SKU005,Smart Watch,1,4999,4999,Flipkart,Pune,rodneylandry@example.org
ORD12230,2026-05-02,SKU005,Smart Watch,2,4999,9998,Website,Delhi,kevinshah@example.net
ORD12231,2026-05-02,SKU006,Power Bank,2,1299,2598,Amazon,Chennai,donna72@example.net
ORD12232,2026-05-02,SKU004,USB-C Cable,3,299,897,Flipkart,Chennai,hneal@example.com
ORD12233,2026-05-02,SKU005,Smart Watch,1,4999,4999,Mobile App,Kolkata,haileybates@example.org
ORD12234,2026-05-02,SKU008,Screen Protector,1,199,199,Website,Kolkata,benjaminthomas@example.org
ORD12235,2026-05-02,SKU007,Bluetooth Speaker,1,2499,2499,Amazon,Chennai,carrierobinson@example.com
ORD12236,2026-05-02,SKU007,Bluetooth Speaker,1,2499,2499,Amazon,Mumbai,david96@example.org
ORD12237,2026-05-02,SKU003,Laptop Stand,1,1899,1899,Mobile App,Pune,jorge26@example.com
ORD12238,2026-05-02,SKU002,Phone Case,1,399,399,Mobile App,Mumbai,duffyerica@example.net
ORD12239,2026-05-02,SKU004,USB-C Cable,1,299,299,Mobile App,Kolkata,amandajones@example.net
ORD12240,2026-05-02,SKU004,USB-C Cable,1,299,299,Flipkart,Hyderabad,wanda35@example.net
ORD12241,2026-05-02,SKU002,Phone Case,2,399,798,Mobile App,Delhi,roberthernandez@example.com
ORD12242,2026-05-02,SKU005,Smart Watch,1,4999,4999,Website,Bangalore,mjohnson@example.org
ORD12243,2026-05-02,SKU002,Phone Case,1,399,399,Mobile App,Hyderabad,nelsonamanda@example.net
ORD12244,2026-05-02,SKU008,Screen Protector,1,199,199,Website,Delhi,ojones@example.org
ORD12245,2026-05-02,SKU001,Wireless Earbuds,1,1499,1499,Website,Chennai,regina42@example.org
ORD12246,2026-05-02,SKU001,Wireless Earbuds,1,1499,1499,Website,Hyderabad,alejandro63@example.com
ORD12247,2026-05-02,SKU005,Smart Watch,3,4999,14997,Flipkart,Kolkata,pattondavid@example.net
ORD12248,2026-05-02,SKU006,Power Bank,1,1299,1299,Amazon,Bangalore,brianna71@example.net
ORD12249,2026-05-02,SKU006,Power Bank,4,1299,5196,Mobile App,Bangalore,jackie48@example.com
ORD12250,2026-05-02,SKU007,Bluetooth Speaker,1,2499,2499,Website,Bangalore,mosleygeorge@example.com
ORD12251,2026-05-02,SKU006,Power Bank,2,1299,2598,Website,Hyderabad,michaelfigueroa@example.net
ORD12252,2026-05-02,SKU007,Bluetooth Speaker,2,2499,4998,Mobile App,Delhi,iwoods@example.com
ORD12253,2026-05-02,SKU002,Phone Case,2,399,798,Amazon,Chennai,parksjennifer@example.net
ORD12254,2026-05-02,SKU004,USB-C Cable,1,299,299,Flipkart,Pune,douglasbradley@example.com
ORD12255,2026-05-03,SKU004,USB-C Cable,1,299,299,Amazon,Delhi,sellersdanielle@example.com
ORD12256,2026-05-03,SKU006,Power Bank,2,1299,2598,Amazon,Chennai,erikabarnes@example.com
ORD12257,2026-05-03,SKU008,Screen Protector,1,199,199,Flipkart,Hyderabad,scottgomez@example.com
ORD12258,2026-05-03,SKU002,Phone Case,1,399,399,Flipkart,Chennai,joshua68@example.net
ORD12259,2026-05-03,SKU002,Phone Case,2,399,798,Amazon,Pune,kevinhodge@example.com
ORD12260,2026-05-03,SKU004,USB-C Cable,2,299,598,Website,Mumbai,ftownsend@example.net
ORD12261,2026-05-03,SKU008,Screen Protector,2,199,398,Amazon,Kolkata,jonesjohn@example.org
ORD12262,2026-05-03,SKU008,Screen Protector,1,199,199,Flipkart,Delhi,barbaramiller@example.com
ORD12263,2026-05-03,SKU008,Screen Protector,1,199,199,Mobile App,Mumbai,astokes@example.com
ORD12264,2026-05-03,SKU004,USB-C Cable,1,299,299,Website,Delhi,timothyrobertson@example.net
ORD12265,2026-05-03,SKU007,Bluetooth Speaker,4,2499,9996,Website,Mumbai,sullivanchristina@example.net
ORD12266,2026-05-03,SKU006,Power Bank,3,1299,3897,Amazon,Mumbai,kleinjacqueline@example.net
ORD12267,2026-05-03,SKU005,Smart Watch,1,4999,4999,Website,Chennai,john89@example.org
ORD12268,2026-05-03,SKU003,Laptop Stand,3,1899,5697,Flipkart,Delhi,roconnell@example.net
ORD12269,2026-05-03,SKU006,Power Bank,2,1299,2598,Website,Chennai,gregoryrichardson@example.org
ORD12270,2026-05-03,SKU006,Power Bank,1,1299,1299,Flipkart,Chennai,stephanie67@example.com
ORD12271,2026-05-03,SKU007,Bluetooth Speaker,2,2499,4998,Mobile App,Bangalore,nathanielwilson@example.net
ORD12272,2026-05-03,SKU002,Phone Case,1,399,399,Website,Delhi,marierosales@example.org
ORD12273,2026-05-03,SKU006,Power Bank,2,1299,2598,Mobile App,Chennai,kevin44@example.org
ORD12274,2026-05-03,SKU002,Phone Case,1,399,399,Mobile App,Kolkata,rojasashley@example.org
ORD12275,2026-05-03,SKU006,Power Bank,3,1299,3897,Website,Bangalore,sarah80@example.com
ORD12276,2026-05-03,SKU001,Wireless Earbuds,1,1499,1499,Mobile App,Kolkata,abrown@example.net
ORD12277,2026-05-03,SKU007,Bluetooth Speaker,4,2499,9996,Amazon,Kolkata,wmurphy@example.org
ORD12278,2026-05-03,SKU006,Power Bank,2,1299,2598,Mobile App,Pune,baileyjennifer@example.com
ORD12279,2026-05-03,SKU004,USB-C Cable,1,299,299,Website,Pune,alan67@example.org
ORD12280,2026-05-03,SKU008,Screen Protector,1,199,199,Amazon,Kolkata,ricerachel@example.com
ORD12281,2026-05-03,SKU004,USB-C Cable,1,299,299,Flipkart,Mumbai,gentryadam@example.net
ORD12282,2026-05-03,SKU005,Smart Watch,1,4999,4999,Website,Pune,jeremy65@example.com
ORD12283,2026-05-03,SKU006,Power Bank,1,1299,1299,Website,Bangalore,ross28@example.com
ORD12284,2026-05-03,SKU008,Screen Protector,1,199,199,Mobile App,Hyderabad,mayodiana@example.com
ORD12285,2026-05-03,SKU005,Smart Watch,2,4999,9998,Flipkart,Delhi,donaldburgess@example.org
ORD12286,2026-05-03,SKU006,Power Bank,1,1299,1299,Mobile App,Kolkata,nicole31@example.org
ORD12287,2026-05-03,SKU004,USB-C Cable,2,299,598,Website,Kolkata,billy66@example.net
ORD12288,2026-05-03,SKU003,Laptop Stand,2,1899,3798,Flipkart,Bangalore,rachel23@example.com
ORD12289,2026-05-03,SKU003,Laptop Stand,4,1899,7596,Flipkart,Bangalore,david78@example.com
ORD12290,2026-05-03,SKU007,Bluetooth Speaker,1,2499,2499,Amazon,Kolkata,markduran@example.com
ORD12291,2026-05-03,SKU007,Bluetooth Speaker,1,2499,2499,Amazon,Bangalore,ganderson@example.org
ORD12292,2026-05-03,SKU004,USB-C Cable,2,299,598,Flipkart,Delhi,ericporter@example.net
ORD12293,2026-05-03,SKU003,Laptop Stand,1,1899,1899,Website,Kolkata,brettgallegos@example.com
ORD12294,2026-05-03,SKU005,Smart Watch,1,4999,4999,Mobile App,Pune,hamiltonkeith@example.com
ORD12295,2026-05-03,SKU003,Laptop Stand,1,1899,1899,Flipkart,Bangalore,hodgesjohn@example.org
ORD12296,2026-05-03,SKU003,Laptop Stand,1,1899,1899,Mobile App,Chennai,johnwang@example.com
ORD12297,2026-05-03,SKU001,Wireless Earbuds,1,1499,1499,Website,Chennai,elizabethpatterson@example.com
ORD12298,2026-05-03,SKU003,Laptop Stand,1,1899,1899,Flipkart,Chennai,hayneswayne@example.org
ORD12299,2026-05-03,SKU003,Laptop Stand,3,1899,5697,Website,Bangalore,victoriagarza@example.net
ORD12300,2026-05-03,SKU008,Screen Protector,1,199,199,Website,Delhi,jeromeanderson@example.org
ORD12301,2026-05-03,SKU006,Power Bank,1,1299,1299,Mobile App,Chennai,veronica26@example.org
ORD12302,2026-05-03,SKU007,Bluetooth Speaker,1,2499,2499,Website,Mumbai,christopherwilliams@example.com
ORD12303,2026-05-03,SKU007,Bluetooth Speaker,1,2499,2499,Mobile App,Chennai,isabel33@example.com
ORD12304,2026-05-03,SKU007,Bluetooth Speaker,2,2499,4998,Website,Kolkata,gmendoza@example.com
ORD12305,2026-05-03,SKU008,Screen Protector,2,199,398,Flipkart,Bangalore,torresjoseph@example.com
ORD12306,2026-05-03,SKU008,Screen Protector,1,199,199,Website,Delhi,jennifer35@example.org
ORD12307,2026-05-03,SKU002,Phone Case,1,399,399,Mobile App,Delhi,blakewilliams@example.net
ORD12308,2026-05-03,SKU008,Screen Protector,1,199,199,Website,Kolkata,jason74@example.net
ORD12309,2026-05-03,SKU003,Laptop Stand,1,1899,1899,Flipkart,Bangalore,jordanjohnny@example.com
ORD12310,2026-05-03,SKU003,Laptop Stand,1,1899,1899,Website,Chennai,matthew11@example.net
ORD12311,2026-05-03,SKU003,Laptop Stand,1,1899,1899,Website,Hyderabad,vegakaylee@example.org
ORD12312,2026-05-03,SKU008,Screen Protector,1,199,199,Website,Kolkata,michael59@example.net
ORD12313,2026-05-03,SKU004,USB-C Cable,3,299,897,Website,Mumbai,john43@example.net
ORD12314,2026-05-03,SKU003,Laptop Stand,1,1899,1899,Flipkart,Kolkata,gmiller@example.org
ORD12315,2026-05-03,SKU006,Power Bank,1,1299,1299,Mobile App,Pune,williamstanya@example.net
ORD12316,2026-05-03,SKU004,USB-C Cable,1,299,299,Website,Pune,jamesgriffin@example.org
ORD12317,2026-05-03,SKU005,Smart Watch,2,4999,9998,Website,Delhi,mcmahonchristine@example.com
ORD12318,2026-05-03,SKU002,Phone Case,1,399,399,Amazon,Pune,mmayo@example.net
ORD12319,2026-05-03,SKU003,Laptop Stand,1,1899,1899,Website,Mumbai,bradleylee@example.net
ORD12320,2026-05-03,SKU005,Smart Watch,1,4999,4999,Amazon,Chennai,patricia85@example.com
ORD12321,2026-05-03,SKU008,Screen Protector,1,199,199,Flipkart,Chennai,hsoto@example.com
ORD12322,2026-05-03,SKU006,Power Bank,1,1299,1299,Amazon,Pune,webbalexandra@example.net
ORD12323,2026-05-03,SKU004,USB-C Cable,1,299,299,Website,Mumbai,jacksonjoshua@example.org
ORD12324,2026-05-03,SKU001,Wireless Earbuds,1,1499,1499,Amazon,Kolkata,brandon90@example.net
ORD12325,2026-05-03,SKU004,USB-C Cable,3,299,897,Mobile App,Pune,joysanders@example.net
ORD12326,2026-05-03,SKU006,Power Bank,1,1299,1299,Flipkart,Delhi,martinkaren@example.com
ORD12327,2026-05-03,SKU005,Smart Watch,1,4999,4999,Mobile App,Hyderabad,rmorales@example.org
ORD12328,2026-05-03,SKU008,Screen Protector,1,199,199,Amazon,Chennai,adamarmstrong@example.net
ORD12329,2026-05-03,SKU007,Bluetooth Speaker,3,2499,7497,Mobile App,Pune,suarezkrystal@example.com
ORD12330,2026-05-03,SKU004,USB-C Cable,1,299,299,Amazon,Chennai,kevin34@example.net
ORD12331,2026-05-03,SKU004,USB-C Cable,2,299,598,Mobile App,Hyderabad,andrea23@example.org
ORD12332,2026-05-03,SKU003,Laptop Stand,1,1899,1899,Flipkart,Hyderabad,kellybowman@example.com
ORD12333,2026-05-03,SKU001,Wireless Earbuds,3,1499,4497,Mobile App,Delhi,josephgibbs@example.net
ORD12334,2026-05-03,SKU005,Smart Watch,1,4999,4999,Website,Chennai,veronicaclark@example.org
ORD12335,2026-05-03,SKU007,Bluetooth Speaker,1,2499,2499,Website,Bangalore,wongcynthia@example.com
ORD12336,2026-05-03,SKU006,Power Bank,2,1299,2598,Mobile App,Kolkata,christopher84@example.net
ORD12337,2026-05-03,SKU004,USB-C Cable,1,299,299,Website,Hyderabad,rickycarr@example.com
ORD12338,2026-05-03,SKU004,USB-C Cable,1,299,299,Website,Kolkata,garrettalex@example.com
ORD12339,2026-05-03,SKU002,Phone Case,1,399,399,Amazon,Pune,jessicaramirez@example.com
ORD12340,2026-05-03,SKU008,Screen Protector,1,199,199,Amazon,Chennai,medinatiffany@example.net
ORD12341,2026-05-03,SKU005,Smart Watch,1,4999,4999,Website,Delhi,sharphailey@example.net
ORD12342,2026-05-03,SKU003,Laptop Stand,1,1899,1899,Flipkart,Mumbai,molly98@example.org
ORD12343,2026-05-03,SKU006,Power Bank,2,1299,2598,Flipkart,Hyderabad,rwalker@example.org
ORD12344,2026-05-03,SKU003,Laptop Stand,1,1899,1899,Mobile App,Chennai,omoore@example.net
ORD12345,2026-05-03,SKU003,Laptop Stand,1,1899,1899,Amazon,Delhi,erichardson@example.org
ORD12346,2026-05-03,SKU006,Power Bank,2,1299,2598,Mobile App,Chennai,lwhite@example.org
ORD12347,2026-05-03,SKU007,Bluetooth Speaker,2,2499,4998,Mobile App,Hyderabad,ashleyharding@example.org
ORD12348,2026-05-03,SKU006,Power Bank,2,1299,2598,Amazon,Bangalore,andrew22@example.com
ORD12349,2026-05-03,SKU007,Bluetooth Speaker,1,2499,2499,Mobile App,Bangalore,chadjones@example.org
ORD12350,2026-05-03,SKU002,Phone Case,3,399,1197,Flipkart,Kolkata,zstout@example.org
ORD12351,2026-05-03,SKU006,Power Bank,2,1299,2598,Website,Delhi,jessicamorton@example.net
ORD12352,2026-05-03,SKU004,USB-C Cable,3,299,897,Mobile App,Pune,grayandrew@example.org
ORD12353,2026-05-03,SKU001,Wireless Earbuds,1,1499,1499,Amazon,Pune,andersonkayla@example.com
ORD12354,2026-05-03,SKU008,Screen Protector,2,199,398,Website,Hyderabad,sheenagreene@example.org
ORD12355,2026-05-03,SKU003,Laptop Stand,1,1899,1899,Website,Hyderabad,danielsloretta@example.net
ORD12356,2026-05-03,SKU001,Wireless Earbuds,1,1499,1499,Website,Chennai,harristimothy@example.net
ORD12357,2026-05-03,SKU007,Bluetooth Speaker,2,2499,4998,Amazon,Mumbai,tochoa@example.com
ORD12358,2026-05-03,SKU001,Wireless Earbuds,1,1499,1499,Mobile App,Chennai,dmoore@example.net
ORD12359,2026-05-03,SKU004,USB-C Cable,1,299,299,Amazon,Kolkata,courtney10@example.org
ORD12360,2026-05-03,SKU003,Laptop Stand,1,1899,1899,Website,Hyderabad,stephenscurtis@example.com
ORD12361,2026-05-03,SKU008,Screen Protector,1,199,199,Amazon,Delhi,aaronwalker@example.org
ORD12362,2026-05-03,SKU006,Power Bank,3,1299,3897,Mobile App,Kolkata,wcruz@example.net
ORD12363,2026-05-03,SKU002,Phone Case,1,399,399,Flipkart,Bangalore,jeremiah61@example.com
ORD12364,2026-05-03,SKU005,Smart Watch,1,4999,4999,Flipkart,Mumbai,vickiwalker@example.com
ORD12365,2026-05-03,SKU005,Smart Watch,3,4999,14997,Website,Hyderabad,charles51@example.com
ORD12366,2026-05-03,SKU008,Screen Protector,1,199,199,Website,Pune,huangcassandra@example.org
ORD12367,2026-05-03,SKU008,Screen Protector,1,199,199,Amazon,Delhi,mmoreno@example.org
ORD12368,2026-05-03,SKU001,Wireless Earbuds,1,1499,1499,Mobile App,Hyderabad,qhernandez@example.net
ORD12369,2026-05-03,SKU006,Power Bank,1,1299,1299,Flipkart,Hyderabad,colleen45@example.org
ORD12370,2026-05-03,SKU004,USB-C Cable,1,299,299,Mobile App,Hyderabad,sabrina54@example.net
ORD12371,2026-05-03,SKU002,Phone Case,3,399,1197,Website,Mumbai,mccormickmichelle@example.org
ORD12372,2026-05-03,SKU005,Smart Watch,1,4999,4999,Flipkart,Bangalore,lukemyers@example.net
ORD12373,2026-05-03,SKU005,Smart Watch,1,4999,4999,Mobile App,Pune,hbriggs@example.net
ORD12374,2026-05-04,SKU002,Phone Case,4,399,1596,Flipkart,Mumbai,rmoyer@example.org
ORD12375,2026-05-04,SKU003,Laptop Stand,1,1899,1899,Flipkart,Delhi,morrisdavid@example.com
ORD12376,2026-05-04,SKU006,Power Bank,2,1299,2598,Mobile App,Delhi,luis67@example.net
ORD12377,2026-05-04,SKU004,USB-C Cable,1,299,299,Mobile App,Hyderabad,oguzman@example.com
ORD12378,2026-05-04,SKU007,Bluetooth Speaker,2,2499,4998,Website,Mumbai,leahvaldez@example.org
ORD12379,2026-05-04,SKU004,USB-C Cable,3,299,897,Amazon,Delhi,fbarnes@example.net
